OnsetTemperature,TemperatureStep,FattyAcid,EquivalentChainLength
70.0,3.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,4.0,"{8,[]}",8.0
70.0,4.0,"{10,[]}",10.0
70.0,4.0,"{11,[]}",11.0
70.0,4.0,"{12,[]}",12.0
70.0,4.0,"{13,[]}",13.0
70.0,4.0,"{14,[]}",14.0
70.0,4.0,"{14,[{9,1,1}]}",14.668655668655667
70.0,4.0,"{15,[]}",15.0
70.0,4.0,"{15,[{10,1,1}]}",15.67754283631061
70.0,4.0,"{16,[]}",16.0
70.0,4.0,"{16,[{9,1,1}]}",16.556842308434664
70.0,4.0,"{17,[]}",17.0
70.0,4.0,"{17,[{10,1,1}]}",17.56258678833565
70.0,4.0,"{18,[]}",18.0
70.0,4.0,"{18,[{9,-1,1}]}",18.32721485411141
70.0,4.0,"{18,[{9,1,1}]}",18.492519893899207
70.0,4.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.915862068965517
70.0,4.0,"{19,[]}",19.0
70.0,4.0,"{18,[{9,1,1}, {12,1,1}]}",19.2928579076989
70.0,4.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.854159974301318
70.0,4.0,"{20,[]}",20.0
70.0,4.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.23897646790039
70.0,4.0,"{20,[{11,1,1}]}",20.493488690884174
70.0,4.0,"{21,[]}",21.0
70.0,4.0,"{20,[{11,1,1}, {14,1,1}]}",21.31292043609372
70.0,4.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.881697981906754
70.0,4.0,"{22,[]}",22.0
70.0,4.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.27420948616601
70.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.3157114624506
70.0,4.0,"{22,[{13,1,1}]}",22.505187747035578
70.0,4.0,"{23,[]}",23.0
70.0,4.0,"{22,[{13,1,1}, {16,1,1}]}",23.336891757696126
70.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.344836146971208
70.0,4.0,"{24,[]}",24.0
70.0,4.0,"{24,[{15,1,1}]}",
70.0,4.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,5.0,"{8,[]}",8.0
70.0,5.0,"{10,[]}",10.0
70.0,5.0,"{11,[]}",11.0
70.0,5.0,"{12,[]}",12.0
70.0,5.0,"{13,[]}",13.0
70.0,5.0,"{14,[]}",14.0
70.0,5.0,"{14,[{9,1,1}]}",14.682926829268292
70.0,5.0,"{15,[]}",15.0
70.0,5.0,"{15,[{10,1,1}]}",15.691397360036415
70.0,5.0,"{16,[]}",16.0
70.0,5.0,"{16,[{9,1,1}]}",16.570807153214115
70.0,5.0,"{17,[]}",17.0
70.0,5.0,"{17,[{10,1,1}]}",17.575644841269842
70.0,5.0,"{18,[]}",18.0
70.0,5.0,"{18,[{9,-1,1}]}",18.338280518785933
70.0,5.0,"{18,[{9,1,1}]}",18.512367963631505
70.0,5.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.93140794223827
70.0,5.0,"{19,[]}",19.0
70.0,5.0,"{18,[{9,1,1}, {12,1,1}]}",19.32206997472396
70.0,5.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.887987228947715
70.0,5.0,"{20,[]}",20.0
70.0,5.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.273874390593633
70.0,5.0,"{20,[{11,1,1}]}",20.50817321479782
70.0,5.0,"{21,[]}",21.0
70.0,5.0,"{20,[{11,1,1}, {14,1,1}]}",21.338461538461537
70.0,5.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.918722786647315
70.0,5.0,"{22,[]}",22.0
70.0,5.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.312422360248448
70.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.36863354037267
70.0,5.0,"{22,[{13,1,1}]}",22.51987577639751
70.0,5.0,"{23,[]}",23.0
70.0,5.0,"{22,[{13,1,1}, {16,1,1}]}",23.36504493337465
70.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.411217849395726
70.0,5.0,"{24,[]}",24.0
70.0,5.0,"{24,[{15,1,1}]}",
70.0,5.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,6.0,"{8,[]}",8.0
70.0,6.0,"{10,[]}",10.0
70.0,6.0,"{11,[]}",11.0
70.0,6.0,"{12,[]}",12.0
70.0,6.0,"{13,[]}",13.0
70.0,6.0,"{14,[]}",14.0
70.0,6.0,"{14,[{9,1,1}]}",14.694297782470962
70.0,6.0,"{15,[]}",15.0
70.0,6.0,"{15,[{10,1,1}]}",15.702488378452284
70.0,6.0,"{16,[]}",16.0
70.0,6.0,"{16,[{9,1,1}]}",16.583091226031378
70.0,6.0,"{17,[]}",17.0
70.0,6.0,"{17,[{10,1,1}]}",17.588762701733412
70.0,6.0,"{18,[]}",18.0
70.0,6.0,"{18,[{9,-1,1}]}",18.34615384615385
70.0,6.0,"{18,[{9,1,1}]}",18.52596153846154
70.0,6.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.94070512820513
70.0,6.0,"{19,[]}",19.0
70.0,6.0,"{18,[{9,1,1}, {12,1,1}]}",19.34468358496627
70.0,6.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.92579505300353
70.0,6.0,"{20,[]}",20.0
70.0,6.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.31211286992429
70.0,6.0,"{20,[{11,1,1}]}",20.522023399862352
70.0,6.0,"{21,[]}",21.0
70.0,6.0,"{20,[{11,1,1}, {14,1,1}]}",21.365196078431374
70.0,6.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.95833333333333
70.0,6.0,"{22,[]}",22.0
70.0,6.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.34970238095238
70.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.418898809523807
70.0,6.0,"{22,[{13,1,1}]}",22.53385416666667
70.0,6.0,"{23,[]}",23.0
70.0,6.0,"{22,[{13,1,1}, {16,1,1}]}",23.38542056074766
70.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.466915887850465
70.0,6.0,"{24,[]}",24.0
70.0,6.0,"{24,[{15,1,1}]}",
70.0,6.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,7.0,"{8,[]}",8.0
70.0,7.0,"{10,[]}",10.0
70.0,7.0,"{11,[]}",11.0
70.0,7.0,"{12,[]}",12.0
70.0,7.0,"{13,[]}",13.0
70.0,7.0,"{14,[]}",14.0
70.0,7.0,"{14,[{9,1,1}]}",14.702527743526513
70.0,7.0,"{15,[]}",15.0
70.0,7.0,"{15,[{10,1,1}]}",15.714377406931963
70.0,7.0,"{16,[]}",16.0
70.0,7.0,"{16,[{9,1,1}]}",16.59349593495935
70.0,7.0,"{17,[]}",17.0
70.0,7.0,"{17,[{10,1,1}]}",17.600209497206702
70.0,7.0,"{18,[]}",18.0
70.0,7.0,"{18,[{9,-1,1}]}",18.350299401197606
70.0,7.0,"{18,[{9,1,1}]}",18.53517964071856
70.0,7.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.945733532934128
70.0,7.0,"{19,[]}",19.0
70.0,7.0,"{18,[{9,1,1}, {12,1,1}]}",19.36473247927656
70.0,7.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.9517709118312
70.0,7.0,"{20,[]}",20.0
70.0,7.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.34164989939638
70.0,7.0,"{20,[{11,1,1}]}",20.537625754527156
70.0,7.0,"{21,[]}",21.0
70.0,7.0,"{20,[{11,1,1}, {14,1,1}]}",21.383830134748877
70.0,7.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.98325847284606
70.0,7.0,"{22,[]}",22.0
70.0,7.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.379581151832454
70.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.456806282722514
70.0,7.0,"{22,[{13,1,1}]}",22.546684118673646
70.0,7.0,"{23,[]}",23.0
70.0,7.0,"{22,[{13,1,1}, {16,1,1}]}",23.40794066317627
70.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.513961605584644
70.0,7.0,"{24,[]}",24.0
70.0,7.0,"{24,[{15,1,1}]}",
70.0,7.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,8.0,"{8,[]}",8.0
70.0,8.0,"{10,[]}",10.0
70.0,8.0,"{11,[]}",11.0
70.0,8.0,"{12,[]}",12.0
70.0,8.0,"{13,[]}",13.0
70.0,8.0,"{14,[]}",14.0
70.0,8.0,"{14,[{9,1,1}]}",14.709039548022599
70.0,8.0,"{15,[]}",15.0
70.0,8.0,"{15,[{10,1,1}]}",15.718670076726339
70.0,8.0,"{16,[]}",16.0
70.0,8.0,"{16,[{9,1,1}]}",16.601014040561623
70.0,8.0,"{17,[]}",17.0
70.0,8.0,"{17,[{10,1,1}]}",17.606133014735168
70.0,8.0,"{18,[]}",18.0
70.0,8.0,"{18,[{9,-1,1}]}",18.353875885763365
70.0,8.0,"{18,[{9,1,1}]}",18.543268198410995
70.0,8.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.950397251449438
70.0,8.0,"{19,[]}",19.0
70.0,8.0,"{18,[{9,1,1}, {12,1,1}]}",19.335340933534095
70.0,8.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.96601419660142
70.0,8.0,"{20,[]}",20.0
70.0,8.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.360648148148144
70.0,8.0,"{20,[{11,1,1}]}",20.542129629629628
70.0,8.0,"{21,[]}",21.0
70.0,8.0,"{20,[{11,1,1}, {14,1,1}]}",21.399441340782126
70.0,8.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.0
70.0,8.0,"{22,[]}",22.0
70.0,8.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.397287795077848
70.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.482169763937726
70.0,8.0,"{22,[{13,1,1}]}",22.552486187845307
70.0,8.0,"{23,[]}",23.0
70.0,8.0,"{22,[{13,1,1}, {16,1,1}]}",23.414883268482495
70.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.540856031128406
70.0,8.0,"{24,[]}",24.0
70.0,8.0,"{24,[{15,1,1}]}",
70.0,8.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,9.0,"{8,[]}",8.0
70.0,9.0,"{10,[]}",10.0
70.0,9.0,"{11,[]}",11.0
70.0,9.0,"{12,[]}",12.0
70.0,9.0,"{13,[]}",13.0
70.0,9.0,"{14,[]}",14.0
70.0,9.0,"{14,[{9,1,1}]}",14.716500994035787
70.0,9.0,"{15,[]}",15.0
70.0,9.0,"{15,[{10,1,1}]}",15.725959554271563
70.0,9.0,"{16,[]}",16.0
70.0,9.0,"{16,[{9,1,1}]}",16.60797196671047
70.0,9.0,"{17,[]}",17.0
70.0,9.0,"{17,[{10,1,1}]}",17.613165013525702
70.0,9.0,"{18,[]}",18.0
70.0,9.0,"{18,[{9,-1,1}]}",18.359011627906977
70.0,9.0,"{18,[{9,1,1}]}",18.550872093023255
70.0,9.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.958817829457367
70.0,9.0,"{19,[]}",19.0
70.0,9.0,"{18,[{9,1,1}, {12,1,1}]}",19.392614188532555
70.0,9.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.98979591836735
70.0,9.0,"{20,[]}",20.0
70.0,9.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.382383419689127
70.0,9.0,"{20,[{11,1,1}]}",20.55077720207254
70.0,9.0,"{21,[]}",21.0
70.0,9.0,"{20,[{11,1,1}, {14,1,1}]}",21.410893707033317
70.0,9.0,"{22,[]}",22.0
70.0,9.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.02756339581036
70.0,9.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.414002205071665
70.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.51102535832414
70.0,9.0,"{22,[{13,1,1}]}",22.55898566703418
70.0,9.0,"{23,[]}",23.0
70.0,9.0,"{22,[{13,1,1}, {16,1,1}]}",23.428943258719414
70.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.580947423217072
70.0,9.0,"{24,[]}",24.0
70.0,9.0,"{24,[{15,1,1}]}",
70.0,9.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
70.0,10.0,"{8,[]}",8.0
70.0,10.0,"{10,[]}",10.0
70.0,10.0,"{11,[]}",11.0
70.0,10.0,"{12,[]}",12.0
70.0,10.0,"{13,[]}",13.0
70.0,10.0,"{14,[]}",14.0
70.0,10.0,"{14,[{9,1,1}]}",14.765355722492268
70.0,10.0,"{15,[]}",15.0
70.0,10.0,"{15,[{10,1,1}]}",15.732167510354351
70.0,10.0,"{16,[]}",16.0
70.0,10.0,"{16,[{9,1,1}]}",16.617675781249996
70.0,10.0,"{17,[]}",17.0
70.0,10.0,"{17,[{10,1,1}]}",17.62005012531328
70.0,10.0,"{18,[]}",18.0
70.0,10.0,"{18,[{9,-1,1}]}",18.364813815434434
70.0,10.0,"{18,[{9,1,1}]}",18.558553696708042
70.0,10.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.961144090663794
70.0,10.0,"{19,[]}",19.0
70.0,10.0,"{18,[{9,1,1}, {12,1,1}]}",19.405828386400437
70.0,10.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",20.0
70.0,10.0,"{20,[]}",20.0
70.0,10.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.399303540336625
70.0,10.0,"{20,[{11,1,1}]}",20.560069645966333
70.0,10.0,"{21,[]}",21.0
70.0,10.0,"{20,[{11,1,1}, {14,1,1}]}",21.418833044482955
70.0,10.0,"{22,[]}",22.0
70.0,10.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.041322314049587
70.0,10.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.43565525383707
70.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.542502951593857
70.0,10.0,"{22,[{13,1,1}]}",22.564344746162924
70.0,10.0,"{23,[]}",23.0
70.0,10.0,"{22,[{13,1,1}, {16,1,1}]}",23.444198895027625
70.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.612707182320445
70.0,10.0,"{24,[]}",24.0
70.0,10.0,"{24,[{15,1,1}]}",
70.0,10.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,1.0,"{8,[]}",8.0
80.0,1.0,"{10,[]}",10.0
80.0,1.0,"{11,[]}",11.0
80.0,1.0,"{12,[]}",12.0
80.0,1.0,"{13,[]}",13.0
80.0,1.0,"{14,[]}",14.0
80.0,1.0,"{14,[{9,1,1}]}",14.599024123307037
80.0,1.0,"{15,[]}",15.0
80.0,1.0,"{15,[{10,1,1}]}",15.604102564102565
80.0,1.0,"{16,[]}",16.0
80.0,1.0,"{16,[{9,1,1}]}",16.47397126856586
80.0,1.0,"{17,[]}",17.0
80.0,1.0,"{17,[{10,1,1}]}",17.47618095476131
80.0,1.0,"{18,[]}",18.0
80.0,1.0,"{18,[{9,-1,1}]}",18.27173941781456
80.0,1.0,"{18,[{9,1,1}]}",18.397165745710282
80.0,1.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.843084895433993
80.0,1.0,"{19,[]}",19.0
80.0,1.0,"{18,[{9,1,1}, {12,1,1}]}",19.129050414086997
80.0,1.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.63367371552625
80.0,1.0,"{20,[]}",20.0
80.0,1.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.0044916988856
80.0,1.0,"{20,[{11,1,1}]}",20.390266090516263
80.0,1.0,"{21,[]}",21.0
80.0,1.0,"{20,[{11,1,1}, {14,1,1}]}",21.140226301812724
80.0,1.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.63705114882808
80.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",21.968017549936498
80.0,1.0,"{22,[]}",22.0
80.0,1.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.02319302981961
80.0,1.0,"{22,[{13,1,1}]}",22.398024297459813
80.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",22.954657013130443
80.0,1.0,"{23,[]}",23.0
80.0,1.0,"{22,[{13,1,1}, {16,1,1}]}",23.157482741617358
80.0,1.0,"{24,[]}",24.0
80.0,1.0,"{24,[{15,1,1}]}",
80.0,1.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,2.0,"{8,[]}",8.0
80.0,2.0,"{10,[]}",10.0
80.0,2.0,"{11,[]}",11.0
80.0,2.0,"{12,[]}",12.0
80.0,2.0,"{13,[]}",13.0
80.0,2.0,"{14,[]}",14.0
80.0,2.0,"{14,[{9,1,1}]}",14.63367574810183
80.0,2.0,"{15,[]}",15.0
80.0,2.0,"{15,[{10,1,1}]}",15.640261293587265
80.0,2.0,"{16,[]}",16.0
80.0,2.0,"{16,[{9,1,1}]}",16.51302411155224
80.0,2.0,"{17,[]}",17.0
80.0,2.0,"{17,[{10,1,1}]}",17.517344200377696
80.0,2.0,"{18,[]}",18.0
80.0,2.0,"{18,[{9,-1,1}]}",18.29865541787503
80.0,2.0,"{18,[{9,1,1}]}",18.443026627998943
80.0,2.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.876351173213813
80.0,2.0,"{19,[]}",19.0
80.0,2.0,"{18,[{9,1,1}, {12,1,1}]}",19.20615186753121
80.0,2.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.738920743797223
80.0,2.0,"{20,[]}",20.0
80.0,2.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.11640091116173
80.0,2.0,"{20,[{11,1,1}]}",20.440318906605924
80.0,2.0,"{21,[]}",21.0
80.0,2.0,"{20,[{11,1,1}, {14,1,1}]}",21.22436712518784
80.0,2.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.75517281239163
80.0,2.0,"{22,[]}",22.0
80.0,2.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.146473334971738
80.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.14856230031949
80.0,2.0,"{22,[{13,1,1}]}",22.450356352912262
80.0,2.0,"{23,[]}",23.0
80.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.141708915543465
80.0,2.0,"{22,[{13,1,1}, {16,1,1}]}",23.243106219859033
80.0,2.0,"{24,[]}",24.0
80.0,2.0,"{24,[{15,1,1}]}",
80.0,2.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,3.0,"{8,[]}",8.0
80.0,3.0,"{10,[]}",10.0
80.0,3.0,"{11,[]}",11.0
80.0,3.0,"{12,[]}",12.0
80.0,3.0,"{13,[]}",13.0
80.0,3.0,"{14,[]}",14.0
80.0,3.0,"{14,[{9,1,1}]}",14.654727030625832
80.0,3.0,"{15,[]}",15.0
80.0,3.0,"{15,[{10,1,1}]}",15.661627267729523
80.0,3.0,"{16,[]}",16.0
80.0,3.0,"{16,[{9,1,1}]}",16.53947750362845
80.0,3.0,"{17,[]}",17.0
80.0,3.0,"{17,[{10,1,1}]}",17.543478260869566
80.0,3.0,"{18,[]}",18.0
80.0,3.0,"{18,[{9,-1,1}]}",18.315278771971684
80.0,3.0,"{18,[{9,1,1}]}",18.473395371033163
80.0,3.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.900182931678994
80.0,3.0,"{19,[]}",19.0
80.0,3.0,"{18,[{9,1,1}, {12,1,1}]}",19.257156603319704
80.0,3.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.804346082912357
80.0,3.0,"{20,[]}",20.0
80.0,3.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.18585131894484
80.0,3.0,"{20,[{11,1,1}]}",20.470195272353546
80.0,3.0,"{21,[]}",21.0
80.0,3.0,"{20,[{11,1,1}, {14,1,1}]}",21.27644814429414
80.0,3.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.827783558792927
80.0,3.0,"{22,[]}",22.0
80.0,3.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.218888888888888
80.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.244259259259255
80.0,3.0,"{22,[{13,1,1}]}",22.480740740740742
80.0,3.0,"{23,[]}",23.0
80.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.2617499535575
80.0,3.0,"{22,[{13,1,1}, {16,1,1}]}",23.29556009660041
80.0,3.0,"{24,[]}",24.0
80.0,3.0,"{24,[{15,1,1}]}",
80.0,3.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,4.0,"{8,[]}",8.0
80.0,4.0,"{10,[]}",10.0
80.0,4.0,"{11,[]}",11.0
80.0,4.0,"{12,[]}",12.0
80.0,4.0,"{13,[]}",13.0
80.0,4.0,"{14,[]}",14.0
80.0,4.0,"{14,[{9,1,1}]}",14.669734513274337
80.0,4.0,"{15,[]}",15.0
80.0,4.0,"{15,[{10,1,1}]}",15.68091743119266
80.0,4.0,"{16,[]}",16.0
80.0,4.0,"{16,[{9,1,1}]}",16.557703460274503
80.0,4.0,"{17,[]}",17.0
80.0,4.0,"{17,[{10,1,1}]}",17.563582089552238
80.0,4.0,"{18,[]}",18.0
80.0,4.0,"{18,[{9,-1,1}]}",18.3272996718535
80.0,4.0,"{18,[{9,1,1}]}",18.493066581983697
80.0,4.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.91436434847041
80.0,4.0,"{19,[]}",19.0
80.0,4.0,"{18,[{9,1,1}, {12,1,1}]}",19.291501020737076
80.0,4.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.852798968518318
80.0,4.0,"{20,[]}",20.0
80.0,4.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.240338440429912
80.0,4.0,"{20,[{11,1,1}]}",20.49394008689687
80.0,4.0,"{21,[]}",21.0
80.0,4.0,"{20,[{11,1,1}, {14,1,1}]}",21.314411492122332
80.0,4.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.8806765523633
80.0,4.0,"{22,[]}",22.0
80.0,4.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.275197628458496
80.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.31546442687747
80.0,4.0,"{22,[{13,1,1}]}",22.50321146245059
80.0,4.0,"{23,[]}",23.0
80.0,4.0,"{22,[{13,1,1}, {16,1,1}]}",23.338056176982345
80.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.343027591349735
80.0,4.0,"{24,[]}",24.0
80.0,4.0,"{24,[{15,1,1}]}",
80.0,4.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,5.0,"{8,[]}",8.0
80.0,5.0,"{10,[]}",10.0
80.0,5.0,"{11,[]}",11.0
80.0,5.0,"{12,[]}",12.0
80.0,5.0,"{13,[]}",13.0
80.0,5.0,"{14,[]}",14.0
80.0,5.0,"{14,[{9,1,1}]}",14.684840425531917
80.0,5.0,"{15,[]}",15.0
80.0,5.0,"{15,[{10,1,1}]}",15.694794771841321
80.0,5.0,"{16,[]}",16.0
80.0,5.0,"{16,[{9,1,1}]}",16.572843682048802
80.0,5.0,"{17,[]}",17.0
80.0,5.0,"{17,[{10,1,1}]}",17.57766143106457
80.0,5.0,"{18,[]}",18.0
80.0,5.0,"{18,[{9,-1,1}]}",18.336346716298856
80.0,5.0,"{18,[{9,1,1}]}",18.510502525923958
80.0,5.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.928210582291943
80.0,5.0,"{19,[]}",19.0
80.0,5.0,"{18,[{9,1,1}, {12,1,1}]}",19.321342281879197
80.0,5.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.893422818791944
80.0,5.0,"{20,[]}",20.0
80.0,5.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.280400572246066
80.0,5.0,"{20,[{11,1,1}]}",20.510443490701
80.0,5.0,"{21,[]}",21.0
80.0,5.0,"{20,[{11,1,1}, {14,1,1}]}",21.342342342342345
80.0,5.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.922115664051148
80.0,5.0,"{22,[]}",22.0
80.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.370049504950494
80.0,5.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.383044554455445
80.0,5.0,"{22,[{13,1,1}]}",22.45266089108911
80.0,5.0,"{23,[]}",23.0
80.0,5.0,"{22,[{13,1,1}, {16,1,1}]}",23.36504975124378
80.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.4101368159204
80.0,5.0,"{24,[]}",24.0
80.0,5.0,"{24,[{15,1,1}]}",
80.0,5.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,6.0,"{8,[]}",8.0
80.0,6.0,"{10,[]}",10.0
80.0,6.0,"{11,[]}",11.0
80.0,6.0,"{12,[]}",12.0
80.0,6.0,"{13,[]}",13.0
80.0,6.0,"{14,[]}",14.0
80.0,6.0,"{14,[{9,1,1}]}",14.694067571162542
80.0,6.0,"{15,[]}",15.0
80.0,6.0,"{15,[{10,1,1}]}",15.701701427003291
80.0,6.0,"{16,[]}",16.0
80.0,6.0,"{16,[{9,1,1}]}",16.58413531641878
80.0,6.0,"{17,[]}",17.0
80.0,6.0,"{17,[{10,1,1}]}",17.586988958519846
80.0,6.0,"{18,[]}",18.0
80.0,6.0,"{18,[{9,-1,1}]}",18.34396537906716
80.0,6.0,"{18,[{9,1,1}]}",18.52219907036384
80.0,6.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.934444622535658
80.0,6.0,"{19,[]}",19.0
80.0,6.0,"{18,[{9,1,1}, {12,1,1}]}",19.342253748186362
80.0,6.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.9216508141222
80.0,6.0,"{20,[]}",20.0
80.0,6.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.31213273418597
80.0,6.0,"{20,[{11,1,1}]}",20.524369166954724
80.0,6.0,"{21,[]}",21.0
80.0,6.0,"{20,[{11,1,1}, {14,1,1}]}",21.36566643405444
80.0,6.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.956385205861828
80.0,6.0,"{22,[]}",22.0
80.0,6.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.346999627282894
80.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.415952292210214
80.0,6.0,"{22,[{13,1,1}]}",22.534476332463658
80.0,6.0,"{23,[]}",23.0
80.0,6.0,"{22,[{13,1,1}, {16,1,1}]}",23.38861849494571
80.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.467240733807564
80.0,6.0,"{24,[]}",24.0
